Cluster 0,Cluster 1,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6,Cluster 7
42.8,27.6,37.7,49.8,22.700000000000003,45.0,17.1,11.1
42.5,27.4,37.3,50.0,22.200000000000003,45.1,16.9,11.100000000000001
44.7,27.4,37.6,50.4,22.9,45.6,17.1,11.100000000000001
48.8,28.75,40.5,52.9,26.15,50.6,19.0,11.6
53.5,30.9,43.6,56.4,29.45,55.9,21.0,11.649999999999999
57.2,32.95,46.7,59.4,32.6,59.6,23.3,12.0
60.2,34.75,49.4,61.5,35.5,60.2,24.8,13.4
62.4,36.2,51.1,63.5,37.4,60.2,25.9,15.100000000000001
63.9,37.05,52.3,64.7,38.5,60.8,26.7,16.35
64.8,37.2,52.9,65.2,38.75,60.4,27.1,16.7
65.1,36.349999999999994,52.7,64.8,37.7,59.0,26.4,16.1
62.2,34.9,51.0,63.5,34.7,57.0,24.5,15.3
58.6,33.349999999999994,47.8,60.6,31.2,54.5,22.9,14.6
56.1,32.349999999999994,45.8,58.0,29.95,52.5,21.9,14.1
53.8,31.6,44.3,56.2,28.5,51.3,21.3,13.7
51.6,31.0,43.0,54.7,27.4,50.1,20.7,13.45
50.0,30.5,42.1,54.1,26.75,49.3,20.1,12.850000000000001
49.0,29.95,41.4,53.9,26.299999999999997,48.5,19.4,12.45
47.8,29.55,40.8,53.5,25.65,47.8,19.1,12.1
46.8,29.15,40.0,52.9,25.15,46.9,18.5,11.95
45.7,28.8,39.5,52.3,24.700000000000003,46.4,18.1,11.8
45.0,28.55,38.9,52.0,24.45,46.0,18.0,11.4
44.2,28.2,38.5,51.2,24.0,45.6,17.7,11.2
43.5,27.9,38.1,50.8,23.45,45.1,17.3,11.0
42.9,27.7,37.7,49.9,23.0,45.1,17.1,10.95
42.7,27.55,37.4,49.6,22.5,45.1,17.0,10.95
44.8,27.55,37.6,50.4,23.25,45.8,17.3,11.0
48.9,28.9,40.6,53.1,26.450000000000003,50.8,19.1,11.5
53.5,31.05,43.9,56.3,29.75,56.1,20.9,11.55
57.3,33.1,46.8,59.5,33.0,59.7,23.1,11.95
60.3,34.8,49.4,61.8,35.75,60.3,24.7,13.350000000000001
62.6,36.2,51.3,63.6,37.65,60.3,26.0,15.149999999999999
64.1,37.05,52.4,64.8,38.95,61.1,27.0,16.4
65.1,37.2,53.0,65.3,39.15,60.5,27.3,16.7
65.3,36.5,53.0,64.9,38.1,59.3,26.8,16.15
62.5,35.0,51.2,63.7,35.0,57.2,24.7,15.35
58.9,33.4,47.9,60.8,31.5,54.7,23.1,14.600000000000001
56.4,32.45,45.9,58.1,30.35,52.6,22.1,14.15
54.0,31.75,44.4,56.1,28.9,51.4,21.3,13.7
51.8,31.1,43.1,55.0,27.799999999999997,50.1,20.7,13.45
50.1,30.6,42.2,54.2,27.0,49.4,20.1,12.85
49.1,30.0,41.4,54.0,26.549999999999997,48.5,19.5,12.45
47.8,29.55,40.8,53.8,26.0,47.8,18.9,12.1
46.8,29.15,40.1,53.1,25.5,46.9,18.7,11.95
45.8,28.85,39.5,52.4,25.05,46.4,18.2,11.9
45.0,28.55,39.0,52.0,24.700000000000003,46.0,17.9,11.45
44.4,28.2,38.5,51.5,24.3,45.6,17.6,11.25
43.6,27.85,38.1,50.8,23.799999999999997,45.2,17.3,11.0
43.1,27.7,37.7,50.0,23.299999999999997,45.1,17.0,11.0
42.8,27.4,37.4,49.7,22.799999999999997,45.1,16.9,10.899999999999999
45.0,27.5,37.7,50.5,23.55,45.9,17.4,11.05
49.0,29.05,40.6,53.2,26.7,51.0,18.7,11.7
53.7,31.2,43.9,56.3,29.9,56.3,21.0,11.75
57.5,33.05,47.1,59.5,33.25,59.8,23.1,12.1
60.5,34.8,49.7,61.9,36.0,60.3,24.9,13.45
62.8,36.2,51.3,63.7,37.95,60.3,26.3,15.399999999999999
64.2,37.0,52.6,64.9,39.2,61.2,27.2,16.65
65.2,37.2,53.3,65.4,39.3,60.6,27.6,16.950000000000003
65.4,36.55,53.2,65.3,38.25,59.4,27.0,16.4
62.8,35.05,51.4,63.8,35.3,57.3,25.0,15.7
59.1,33.45,48.1,60.8,31.95,54.8,23.3,14.95
56.5,32.5,46.0,58.2,30.5,52.7,22.2,14.450000000000001
54.3,31.8,44.5,56.3,29.05,51.5,21.5,14.0
52.0,31.2,43.4,55.1,27.95,50.2,20.8,13.65
50.3,30.6,42.4,54.4,27.15,49.4,20.2,13.1
49.3,30.1,41.5,54.2,26.65,48.6,19.5,12.7
48.0,29.7,40.9,53.9,26.2,47.7,19.1,12.3
47.0,29.2,40.2,53.0,25.799999999999997,46.9,18.8,12.2
45.9,28.9,39.6,52.3,25.3,46.4,18.4,12.149999999999999
45.2,28.55,39.1,51.9,24.85,46.0,18.0,11.8
44.4,28.2,38.6,51.4,24.45,45.6,17.6,11.5
43.7,27.9,38.1,50.7,23.95,45.2,17.2,11.350000000000001
43.2,27.6,37.7,50.2,23.5,45.0,17.0,11.3
42.9,27.4,37.4,49.8,22.95,45.0,16.8,11.2
45.1,27.4,37.8,50.6,23.75,45.9,17.2,11.3
49.1,29.05,40.7,53.4,26.9,50.9,18.6,12.1
53.8,31.25,44.1,56.7,30.0,56.3,20.8,12.1
57.6,33.05,47.3,59.5,33.349999999999994,59.7,22.9,12.55
60.5,34.8,49.9,62.0,36.1,60.2,25.0,13.9
62.9,36.150000000000006,51.5,63.7,38.1,60.2,26.5,15.899999999999999
64.3,36.9,52.8,64.9,39.25,61.3,27.2,17.15
65.2,37.1,53.4,65.6,39.3,60.7,27.7,17.4
65.5,36.5,53.3,65.5,38.6,59.5,27.0,16.9
62.9,35.0,51.7,63.9,35.5,57.2,25.0,16.2
59.2,33.4,48.3,60.9,32.2,54.7,23.1,15.55
56.6,32.4,46.0,58.4,30.7,52.7,22.0,15.05
54.4,31.7,44.6,56.6,29.35,51.4,21.2,14.6
52.1,30.95,43.5,55.3,28.1,50.2,20.5,14.0
50.2,30.4,42.6,54.8,27.2,49.5,20.0,13.350000000000001
49.3,29.9,41.6,54.6,26.75,48.6,19.5,13.0
48.0,29.45,40.9,53.9,26.2,47.7,19.1,12.65
47.0,28.95,40.4,53.0,25.95,46.9,18.7,12.5
45.9,28.75,39.8,52.3,25.5,46.5,18.4,12.4
45.4,28.299999999999997,39.2,51.9,24.95,46.1,18.1,12.0
44.5,28.05,38.7,51.4,24.6,45.7,17.7,11.75
43.8,27.8,38.2,50.7,24.0,45.2,17.1,11.55
43.4,27.4,37.8,50.3,23.6,45.2,16.7,11.45
43.2,27.3,37.6,49.9,23.15,45.1,16.6,11.3
45.3,27.2,37.8,50.7,24.0,45.9,16.8,11.399999999999999
49.2,28.85,40.9,53.8,27.1,50.8,18.5,12.45
53.7,31.0,44.0,57.0,30.0,56.2,20.7,12.55
57.6,32.9,47.3,59.7,33.55,59.5,22.8,12.95
60.5,34.55,49.9,62.4,36.2,60.0,24.8,14.3
62.9,35.9,51.4,63.9,38.2,60.1,26.2,16.3
64.3,36.7,52.8,65.1,39.150000000000006,61.4,27.1,17.5
65.2,36.9,53.4,65.7,39.45,60.8,27.7,17.9
65.5,36.150000000000006,53.2,65.6,38.65,59.6,27.3,17.4
63.1,34.7,51.6,64.1,35.55,57.2,24.8,16.6
59.4,33.2,48.2,61.1,32.35,54.7,23.0,15.9
56.8,32.25,46.0,58.6,30.7,52.8,21.6,15.35
54.6,31.45,44.6,56.9,29.45,51.3,21.0,14.8
52.2,30.7,43.4,55.6,28.299999999999997,50.2,20.4,14.149999999999999
50.4,30.3,42.6,54.9,27.15,49.4,19.9,13.55
49.4,29.9,41.6,54.8,26.75,48.4,19.5,13.2
48.1,29.299999999999997,41.0,54.0,26.2,47.6,19.0,12.9
47.4,28.8,40.3,53.2,25.95,46.9,18.6,12.75
46.2,28.65,39.8,52.6,25.45,46.4,18.4,12.65
45.6,28.15,39.3,52.1,25.0,46.1,18.1,12.3
44.7,27.85,38.7,51.7,24.549999999999997,45.7,17.6,12.05
43.9,27.7,38.2,51.0,24.0,45.2,17.0,11.85
43.5,27.35,37.9,50.5,23.5,45.2,16.7,11.75
43.4,27.25,37.7,50.1,23.2,45.1,16.7,11.600000000000001
45.4,27.25,37.8,50.9,24.1,45.9,16.8,11.65
49.2,28.700000000000003,40.9,54.1,27.1,50.8,18.4,12.8
53.7,30.9,43.9,57.3,30.0,56.1,20.6,12.95
57.6,32.75,47.2,60.1,33.55,59.5,22.7,13.399999999999999
60.5,34.4,49.7,62.6,36.150000000000006,59.9,24.6,14.8
62.7,35.8,51.3,64.3,38.1,60.0,26.1,16.6
64.2,36.7,52.6,65.5,39.150000000000006,61.4,27.0,17.85
65.1,36.7,53.3,66.1,39.5,60.8,27.7,18.3
65.4,36.1,53.0,66.0,38.55,59.6,27.1,17.9
63.2,34.650000000000006,51.5,64.5,35.650000000000006,57.0,24.8,17.0
59.5,33.25,48.2,61.3,32.35,54.7,23.0,16.200000000000003
56.9,32.2,46.0,58.8,30.55,52.7,21.5,15.6
54.6,31.35,44.6,57.0,29.4,51.1,21.0,15.05
52.1,30.75,43.5,55.8,28.25,50.0,20.3,14.3
50.4,30.25,42.6,55.1,27.15,49.2,19.7,13.75
49.4,29.799999999999997,41.7,54.9,26.700000000000003,48.4,19.3,13.45
48.2,29.4,41.0,54.3,26.1,47.6,18.8,13.1
47.4,28.9,40.4,53.5,25.75,46.9,18.5,12.95
46.2,28.7,39.9,52.9,25.25,46.4,18.3,12.85
45.6,28.3,39.4,52.3,24.75,46.0,18.0,12.45
44.7,27.85,38.9,51.9,24.35,45.6,17.6,12.25
44.0,27.6,38.5,51.2,23.9,45.1,17.1,12.100000000000001
43.5,27.4,38.2,50.8,23.45,45.0,16.9,11.95
43.3,27.2,37.8,50.2,22.95,45.0,16.8,11.899999999999999
45.4,27.2,37.9,51.2,23.9,45.9,16.8,11.9
49.2,28.55,40.9,54.2,27.0,50.6,18.4,13.25
53.7,30.85,43.8,57.2,29.9,56.0,20.6,13.35
57.5,32.650000000000006,47.2,60.3,33.55,59.3,22.6,13.8
60.4,34.2,49.6,62.6,36.2,59.6,24.5,15.2
62.8,35.7,51.2,64.4,38.150000000000006,60.1,25.9,16.95
64.2,36.55,52.5,65.7,39.0,61.4,26.8,18.1
