Cluster 0,Cluster 1,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6
54.3,50.8,24.3,32.4,13.6,45.650000000000006,60.7
52.3,49.55,23.6,31.6,12.55,44.45,59.7
51.0,48.849999999999994,23.2,30.8,11.5,43.45,58.85
49.9,48.25,22.6,30.25,10.9,42.8,58.25
48.6,47.4,22.1,29.8,10.2,42.1,57.5
47.7,46.7,21.7,29.25,9.7,41.4,56.7
47.2,46.3,21.3,28.7,9.1,40.75,56.05
46.5,45.650000000000006,20.8,28.3,9.0,40.2,55.55
46.0,45.25,20.4,27.9,8.55,39.7,55.2
45.4,44.95,20.0,27.55,8.3,39.4,54.6
44.8,44.55,19.7,27.25,8.15,38.95,54.25
44.5,44.45,19.6,27.0,8.15,38.650000000000006,53.95
44.9,45.650000000000006,20.1,27.2,8.3,39.0,54.55
49.0,50.05,22.2,29.4,10.25,42.15,58.0
53.0,52.15,24.0,31.95,12.25,45.650000000000006,61.55
57.0,55.15,26.0,34.2,13.95,48.7,64.6
60.3,58.2,27.6,35.8,15.399999999999999,51.25,66.85
62.2,59.900000000000006,28.6,36.95,17.200000000000003,53.2,68.45
63.6,60.0,29.6,37.9,18.35,54.650000000000006,69.1
64.5,59.75,29.6,38.1,18.85,55.25,69.05
64.6,58.9,29.2,37.95,18.7,54.95,68.4
63.1,56.75,27.9,36.3,17.55,53.150000000000006,66.95
60.1,54.2,26.4,34.8,16.4,49.5,64.0
