Cluster 0,Cluster 1,Cluster 2,Cluster 3
38.9,16.75,51.3,26.4
42.55,18.549999999999997,54.9,29.1
46.4,21.2,58.099999999999994,31.8
49.349999999999994,23.450000000000003,61.0,34.2
52.05,25.25,63.25,35.7
53.75,26.95,65.0,37.0
54.8,28.2,66.9,37.9
55.6,28.799999999999997,67.65,38.3
55.7,28.4,67.4,37.7
54.5,26.299999999999997,66.30000000000001,36.3
51.05,23.9,63.349999999999994,34.3
48.3,22.45,60.150000000000006,32.8
46.6,21.2,57.9,31.9
45.4,20.299999999999997,56.3,31.0
44.3,19.55,55.3,30.2
43.5,19.05,54.2,29.6
42.6,18.6,53.4,29.0
41.75,18.05,52.6,28.5
40.9,17.75,52.1,28.0
40.1,17.5,51.55,27.6
39.6,17.15,51.05,27.2
39.25,16.9,50.65,26.8
38.7,16.75,50.55,26.3
38.349999999999994,16.5,50.2,26.0
39.25,16.65,51.4,26.6
42.75,18.6,55.25,29.3
46.55,21.4,58.45,31.9
49.75,23.549999999999997,61.2,34.2
52.3,25.450000000000003,63.4,35.8
53.849999999999994,26.950000000000003,65.35,37.1
55.1,28.2,67.15,37.9
55.85,28.799999999999997,67.6,38.2
55.75,28.299999999999997,67.7,37.8
54.7,26.3,66.6,36.3
51.3,24.0,63.650000000000006,34.4
48.55,22.6,60.45,32.9
46.8,21.05,58.2,31.9
45.6,20.25,56.55,31.1
44.5,19.55,55.55,30.2
43.6,18.799999999999997,54.35,29.6
42.7,18.4,53.65,29.0
41.9,17.95,52.95,28.4
41.1,17.6,52.35,27.9
40.349999999999994,17.3,51.650000000000006,27.4
39.650000000000006,16.95,51.25,27.0
39.1,16.55,50.95,26.7
38.650000000000006,16.35,50.85,26.3
38.349999999999994,16.200000000000003,50.55,26.0
39.3,16.55,51.7,26.5
